FOOD_CODE,NUTRIENT,QUANTITY
12188 ,022 ,0.10
12188 ,055 ,17.00
12188 ,056 ,0.00
12188 ,057 ,2.90
12188 ,058 ,0.00
12188 ,061 ,63.00
12188 ,063 ,250.00
12188 ,064 ,56.00
12188 ,065 ,236.00
12188 ,066 ,4.60
12188 ,068 ,0.00
12188 ,069 ,19.00
12188 ,072 ,83.00
12188 ,074 ,0.15
12188 ,077 ,160.00
12188 ,083 ,5.10
12188 ,086 ,8.00
12188 ,088 ,9.00
12188 ,089 ,0.25
12188 ,092 ,1.00
12188 ,097 ,0.00
12188 ,098 ,0.00
12188 ,099 ,0.05
12188 ,100 ,0.80
12188 ,101 ,7.50
12188 ,103 ,0.20
12188 ,104 ,0.09
12188 ,105 ,1.00
12188 ,106 ,0.01
12188 ,107 ,0.01
12188 ,109 ,0.60
12188 ,600 ,0.80
12188 ,601 ,0.20
12188 ,603 ,0.02
12188 ,607 ,0.53
12188 ,907 ,100.00
12190 ,001 ,0.00
12190 ,005 ,4.00
12190 ,008 ,150.00
12190 ,009 ,4.00
12190 ,011 ,17.90
12190 ,012 ,4.00
12190 ,013 ,130.00
12190 ,020 ,0.00
12190 ,022 ,0.10
12190 ,055 ,16.00
12190 ,056 ,1.60
12190 ,057 ,1.20
12190 ,058 ,1.50
12190 ,061 ,48.00
12190 ,063 ,210.00
12190 ,064 ,90.00
12190 ,065 ,382.00
12190 ,066 ,3.30
12190 ,068 ,0.00
12190 ,069 ,15.00
12190 ,072 ,64.00
12190 ,074 ,0.14
12190 ,077 ,120.00
12190 ,083 ,4.10
12190 ,086 ,10.00
12190 ,088 ,11.00
12190 ,089 ,0.21
12190 ,092 ,1.00
12190 ,097 ,0.00
12190 ,098 ,10.20
12190 ,099 ,0.05
12190 ,100 ,0.64
12190 ,101 ,17.90
12190 ,103 ,0.20
12190 ,104 ,0.08
12190 ,105 ,1.00
12190 ,106 ,0.01
12190 ,107 ,0.01
12190 ,109 ,0.50
12190 ,600 ,0.70
12190 ,601 ,0.17
12190 ,603 ,0.02
12190 ,607 ,0.50
12190 ,907 ,100.00
12194 ,001 ,0.00
12194 ,005 ,36.00
12194 ,008 ,150.00
12194 ,009 ,36.00
12194 ,011 ,2.00
12194 ,013 ,100.00
12194 ,020 ,0.00
12194 ,022 ,0.30
12194 ,055 ,6.00
12194 ,056 ,0.20
12194 ,057 ,1.10
12194 ,058 ,0.10
12194 ,063 ,150.00
12194 ,064 ,115.00
12194 ,065 ,477.00
12194 ,066 ,0.50
12194 ,068 ,0.00
12194 ,069 ,12.00
12194 ,072 ,71.00
12194 ,074 ,0.06
12194 ,077 ,130.00
12194 ,083 ,6.40
12194 ,086 ,115.00
12194 ,088 ,121.00
12194 ,089 ,0.36
12194 ,092 ,2.00
12194 ,097 ,0.00
12194 ,098 ,0.10
12194 ,099 ,0.03
12194 ,100 ,1.01
12194 ,101 ,2.00
12194 ,103 ,0.20
12194 ,104 ,0.05
12194 ,106 ,0.05
12194 ,107 ,0.38
12194 ,109 ,0.50
12194 ,600 ,9.10
12194 ,601 ,2.26
12194 ,603 ,0.25
12194 ,607 ,6.02
12194 ,907 ,100.00
12200 ,001 ,0.00
12200 ,005 ,5.00
12200 ,008 ,130.00
12200 ,009 ,5.00
12200 ,011 ,28.10
12200 ,012 ,7.00
12200 ,020 ,0.00
12200 ,022 ,0.10
12200 ,057 ,0.00
12200 ,063 ,200.00
12200 ,064 ,277.00
12200 ,065 ,1157.00
12200 ,069 ,27.00
12200 ,072 ,91.00
12200 ,083 ,3.50
12200 ,086 ,1.00
12200 ,088 ,2.00
12200 ,092 ,1.00
12200 ,100 ,0.55
12200 ,105 ,1.00
12200 ,107 ,0.27
12200 ,109 ,0.20
12200 ,600 ,17.50
12200 ,601 ,3.03
12200 ,603 ,0.40
12200 ,607 ,12.71
12200 ,912 ,100.00
12204 ,001 ,0.00
12204 ,005 ,195.00
12204 ,008 ,130.00
12204 ,009 ,195.00
12204 ,011 ,24.40
12204 ,012 ,31.00
12204 ,013 ,110.00
12204 ,015 ,0.02
12204 ,020 ,0.00
12204 ,022 ,0.10
12204 ,055 ,7.00
12204 ,056 ,0.00
12204 ,057 ,0.00
12204 ,058 ,2.40
12204 ,063 ,160.00
12204 ,064 ,194.00
12204 ,065 ,814.00
12204 ,066 ,5.90
12204 ,069 ,13.00
12204 ,072 ,69.00
12204 ,074 ,0.13
12204 ,077 ,110.00
12204 ,083 ,3.60
12204 ,086 ,115.00
12204 ,088 ,148.00
12204 ,089 ,0.25
12204 ,092 ,2.00
12204 ,098 ,13.90
12204 ,099 ,0.04
12204 ,100 ,0.56
12204 ,101 ,22.10
12204 ,103 ,0.40
12204 ,104 ,0.08
12204 ,105 ,1.00
12204 ,106 ,0.12
12204 ,107 ,0.21
12204 ,109 ,0.30
12204 ,600 ,9.80
12204 ,601 ,2.42
12204 ,603 ,0.28
12204 ,607 ,5.78
12204 ,912 ,100.00
12206 ,001 ,0.00
12206 ,005 ,6.00
12206 ,008 ,120.00
12206 ,009 ,6.00
12206 ,011 ,23.10
12206 ,012 ,7.00
12206 ,013 ,130.00
12206 ,020 ,0.00
12206 ,022 ,0.10
12206 ,055 ,8.00
12206 ,056 ,0.10
12206 ,057 ,0.00
12206 ,058 ,1.00
12206 ,063 ,170.00
12206 ,064 ,178.00
12206 ,065 ,746.00
12206 ,066 ,6.50
12206 ,069 ,13.00
12206 ,072 ,76.00
12206 ,074 ,0.12
12206 ,077 ,100.00
12206 ,083 ,3.20
12206 ,086 ,1.00
12206 ,088 ,2.00
12206 ,089 ,0.24
12206 ,092 ,2.00
12206 ,098 ,11.50
12206 ,099 ,0.04
12206 ,100 ,0.50
12206 ,101 ,19.20
12206 ,103 ,0.50
12206 ,104 ,0.07
12206 ,105 ,1.00
12206 ,107 ,0.84
12206 ,109 ,0.30
12206 ,600 ,8.70
12206 ,601 ,2.43
12206 ,603 ,0.49
12206 ,607 ,5.37
12206 ,912 ,100.00
12220 ,001 ,0.00
12220 ,005 ,11.00
12220 ,008 ,94.00
12220 ,009 ,11.00
12220 ,011 ,20.60
12220 ,013 ,100.00
12220 ,020 ,0.00
12220 ,055 ,8.00
12220 ,056 ,1.30
12220 ,057 ,0.10
12220 ,058 ,2.30
12220 ,061 ,33.00
12220 ,063 ,150.00
12220 ,064 ,109.00
12220 ,065 ,462.00
12220 ,066 ,3.50
12220 ,068 ,0.50
12220 ,069 ,9.00
12220 ,072 ,70.00
12220 ,074 ,0.10
12220 ,077 ,77.00
12220 ,083 ,3.00
12220 ,086 ,77.00
12220 ,088 ,80.00
12220 ,089 ,0.20
12220 ,092 ,3.00
12220 ,097 ,2.60
12220 ,098 ,10.30
12220 ,099 ,0.03
12220 ,100 ,0.47
12220 ,101 ,18.00
12220 ,103 ,0.30
12220 ,104 ,0.03
12220 ,105 ,0.00
12220 ,106 ,0.07
12220 ,107 ,0.16
12220 ,109 ,0.30
12220 ,600 ,2.20
12220 ,601 ,0.65
12220 ,603 ,0.03
12220 ,607 ,1.22
12220 ,907 ,100.00
12247 ,001 ,0.00
12247 ,005 ,6.00
12247 ,008 ,93.00
12247 ,009 ,6.00
12247 ,011 ,21.00
12247 ,012 ,4.00
12247 ,013 ,110.00
12247 ,015 ,0.04
12247 ,020 ,0.00
12247 ,022 ,0.20
12247 ,055 ,3.00
12247 ,056 ,0.50
12247 ,058 ,1.40
12247 ,063 ,130.00
12247 ,064 ,157.00
12247 ,065 ,658.00
12247 ,066 ,3.30
12247 ,068 ,2.00
12247 ,069 ,11.00
12247 ,072 ,57.00
12247 ,074 ,0.10
12247 ,077 ,69.00
12247 ,083 ,3.70
12247 ,086 ,0.00
12247 ,088 ,1.00
12247 ,089 ,0.18
12247 ,092 ,1.00
12247 ,097 ,1.80
12247 ,098 ,12.00
12247 ,099 ,0.03
12247 ,100 ,0.58
12247 ,101 ,19.30
12247 ,103 ,0.30
12247 ,104 ,0.04
12247 ,105 ,0.00
12247 ,107 ,0.44
12247 ,109 ,0.30
12247 ,600 ,7.00
12247 ,601 ,2.82
12247 ,603 ,0.14
12247 ,607 ,3.60
12247 ,907 ,100.00
12248 ,001 ,0.00
12248 ,005 ,23.00
12248 ,008 ,93.00
12248 ,009 ,23.00
12248 ,011 ,14.00
12248 ,012 ,9.00
12248 ,013 ,95.00
12248 ,015 ,0.03
12248 ,020 ,0.10
12248 ,022 ,0.20
12248 ,056 ,0.00
12248 ,057 ,0.00
12248 ,063 ,140.00
12248 ,064 ,89.00
12248 ,065 ,374.00
12248 ,066 ,3.20
12248 ,068 ,0.00
12248 ,069 ,11.00
12248 ,072 ,50.00
12248 ,074 ,0.20
12248 ,077 ,80.00
12248 ,083 ,3.40
12248 ,086 ,56.00
12248 ,088 ,60.00
12248 ,089 ,0.14
12248 ,092 ,2.00
12248 ,097 ,5.80
12248 ,098 ,5.00
12248 ,099 ,0.03
12248 ,100 ,0.53
12248 ,101 ,8.20
12248 ,104 ,0.02
12248 ,105 ,0.00
12248 ,107 ,1.38
12248 ,109 ,0.40
12248 ,600 ,2.50
12248 ,601 ,0.60
12248 ,603 ,0.15
12248 ,607 ,1.48
12248 ,901 ,100.00
12250 ,008 ,49.00
12250 ,009 ,115.00
12250 ,011 ,20.60
12250 ,012 ,20.00
12250 ,013 ,45.00
12250 ,015 ,0.04
12250 ,020 ,0.20
12250 ,022 ,0.20
12250 ,055 ,4.00
12250 ,056 ,0.60
12250 ,057 ,0.00
12250 ,058 ,4.80
12250 ,061 ,17.00
12250 ,063 ,29.00
12250 ,064 ,138.00
12250 ,065 ,581.00
12250 ,066 ,1.40
12250 ,068 ,1.00
12250 ,069 ,5.00
12250 ,072 ,80.00
12250 ,074 ,0.10
12250 ,077 ,52.00
12250 ,083 ,2.20
12250 ,086 ,107.00
12250 ,088 ,126.00
12250 ,089 ,0.07
12250 ,092 ,1.00
12250 ,097 ,2.70
12250 ,098 ,10.10
12250 ,100 ,0.35
12250 ,101 ,17.90
12250 ,103 ,0.20
12250 ,104 ,0.02
12250 ,105 ,4.00
12250 ,106 ,0.17
12250 ,107 ,0.40
12250 ,109 ,0.20
12250 ,600 ,5.80
12250 ,601 ,1.62
12250 ,603 ,0.28
12250 ,607 ,3.49
12250 ,901 ,100.00
12259 ,008 ,39.00
12259 ,009 ,985.00
12259 ,011 ,0.50
12259 ,012 ,6.00
12259 ,013 ,800.00
12259 ,015 ,0.12
12259 ,020 ,0.00
12259 ,056 ,0.00
12259 ,057 ,0.00
12259 ,058 ,0.00
12259 ,063 ,110.00
12259 ,064 ,390.00
12259 ,065 ,1605.00
12259 ,066 ,0.50
12259 ,068 ,0.00
12259 ,069 ,4.00
12259 ,072 ,650.00
12259 ,077 ,82.00
12259 ,083 ,5.80
12259 ,086 ,920.00
12259 ,088 ,1084.00
12259 ,097 ,0.00
12259 ,098 ,0.00
12259 ,100 ,0.91
12259 ,101 ,0.50
12259 ,105 ,0.00
12259 ,106 ,8.00
12259 ,107 ,6.33
12259 ,109 ,0.20
12259 ,600 ,40.50
12259 ,601 ,22.65
12259 ,603 ,6.64
12259 ,607 ,9.10
12259 ,903 ,100.00
12283 ,001 ,0.00
12283 ,005 ,89.55
12283 ,008 ,260.00
12283 ,009 ,89.55
12283 ,011 ,17.30
12283 ,012 ,140.00
12283 ,013 ,530.00
12283 ,015 ,0.06
12283 ,020 ,0.70
12283 ,022 ,1.00
12283 ,055 ,13.00
12283 ,056 ,0.10
12283 ,057 ,0.00
12283 ,058 ,0.10
12283 ,061 ,31.00
12283 ,063 ,120.00
12283 ,064 ,314.00
12283 ,065 ,1310.00
12283 ,066 ,1.30
12283 ,069 ,17.00
12283 ,070 ,0.10
12283 ,072 ,340.00
12283 ,074 ,0.40
12283 ,077 ,220.00
12283 ,083 ,12.50
12283 ,086 ,181.11
12283 ,088 ,196.15
12283 ,089 ,0.23
12283 ,092 ,7.00
12283 ,097 ,15.70
12283 ,098 ,0.10
12283 ,099 ,0.08
12283 ,100 ,2.01
12283 ,101 ,1.60
12283 ,103 ,1.00
12283 ,104 ,0.08
12283 ,106 ,0.93
12283 ,107 ,0.91
12283 ,109 ,1.10
12283 ,600 ,22.20
12283 ,601 ,7.60
12283 ,603 ,3.68
12283 ,607 ,8.86
12283 ,902 ,100.00
12285 ,001 ,0.00
12285 ,005 ,80.43
12285 ,008 ,230.00
12285 ,009 ,80.43
12285 ,011 ,19.80
12285 ,012 ,140.00
12285 ,013 ,1260.00
12285 ,015 ,0.11
12285 ,020 ,0.70
12285 ,022 ,1.20
12285 ,055 ,12.00
12285 ,056 ,0.10
12285 ,057 ,0.00
12285 ,058 ,0.10
12285 ,061 ,30.00
12285 ,063 ,190.00
12285 ,064 ,391.00
12285 ,065 ,1629.00
12285 ,066 ,2.00
12285 ,069 ,21.00
12285 ,070 ,0.10
12285 ,072 ,770.00
12285 ,074 ,1.70
12285 ,077 ,250.00
12285 ,083 ,16.10
12285 ,086 ,158.00
12285 ,088 ,171.53
12285 ,089 ,0.25
12285 ,092 ,7.00
12285 ,097 ,17.50
12285 ,098 ,0.10
12285 ,099 ,0.15
12285 ,100 ,2.59
12285 ,101 ,2.30
12285 ,103 ,1.00
12285 ,104 ,0.15
12285 ,106 ,0.85
12285 ,107 ,0.91
12285 ,109 ,1.60
12285 ,600 ,28.10
12285 ,601 ,10.18
12285 ,603 ,4.87
12285 ,607 ,10.49
12285 ,902 ,100.00
12801 ,001 ,0.00
12801 ,008 ,57.00
12801 ,012 ,385.00
12801 ,013 ,160.00
12801 ,015 ,0.08
12801 ,020 ,0.00
12801 ,022 ,1.90
12801 ,055 ,50.00
12801 ,056 ,0.00
12801 ,057 ,0.00
12801 ,061 ,53.00
12801 ,063 ,130.00
12801 ,064 ,147.00
12801 ,065 ,612.00
12801 ,066 ,0.00
12801 ,068 ,0.00
12801 ,069 ,12.00
12801 ,072 ,140.00
12801 ,074 ,0.07
12801 ,077 ,200.00
12801 ,083 ,12.50
12801 ,086 ,190.00
12801 ,088 ,190.00
12801 ,089 ,0.47
12801 ,092 ,11.00
12801 ,097 ,0.00
12801 ,098 ,0.00
12801 ,099 ,0.09
12801 ,100 ,2.01
12801 ,103 ,2.50
12801 ,104 ,0.12
12801 ,105 ,0.00
12801 ,106 ,1.75
12801 ,107 ,1.11
12801 ,109 ,1.30
12801 ,600 ,10.80
12801 ,601 ,4.26
12801 ,603 ,1.63
12801 ,607 ,3.04
12801 ,902 ,100.00
13013 ,001 ,0.00
13013 ,008 ,5.00
13013 ,011 ,17.00
13013 ,012 ,0.00
13013 ,013 ,160.00
13013 ,015 ,0.07
13013 ,020 ,1.20
13013 ,022 ,0.40
13013 ,055 ,26.00
13013 ,056 ,0.10
13013 ,057 ,0.00
13013 ,058 ,0.20
13013 ,061 ,3.00
13013 ,063 ,280.00
13013 ,064 ,72.00
13013 ,065 ,306.00
13013 ,066 ,0.00
13013 ,068 ,0.00
13013 ,069 ,14.00
13013 ,070 ,0.10
13013 ,072 ,64.00
13013 ,074 ,0.50
13013 ,077 ,31.00
13013 ,083 ,1.80
13013 ,086 ,0.00
13013 ,089 ,0.01
13013 ,092 ,1.00
13013 ,097 ,16.30
13013 ,098 ,0.40
13013 ,099 ,0.18
13013 ,100 ,0.29
13013 ,101 ,0.70
13013 ,103 ,0.00
13013 ,104 ,0.33
13013 ,105 ,6.00
13013 ,106 ,0.00
13013 ,107 ,0.06
13013 ,109 ,0.30
13013 ,600 ,0.10
13013 ,603 ,0.06
13013 ,607 ,0.02
13013 ,910 ,100.00
13022 ,001 ,0.00
13022 ,008 ,11.00
13022 ,011 ,30.50
13022 ,013 ,120.00
13022 ,015 ,0.14
13022 ,020 ,2.20
13022 ,022 ,0.90
13022 ,056 ,0.40
13022 ,057 ,0.00
13022 ,058 ,0.50
13022 ,061 ,5.00
13022 ,063 ,660.00
13022 ,064 ,239.00
13022 ,065 ,1001.00
13022 ,066 ,0.00
13022 ,068 ,0.00
13022 ,069 ,31.00
13022 ,070 ,0.20
13022 ,072 ,35.00
13022 ,074 ,0.70
13022 ,077 ,62.00
13022 ,083 ,3.20
13022 ,086 ,0.00
13022 ,089 ,0.01
13022 ,092 ,2.00
13022 ,097 ,28.80
13022 ,098 ,0.80
13022 ,099 ,0.08
13022 ,100 ,0.51
13022 ,101 ,1.70
13022 ,103 ,0.00
13022 ,104 ,0.32
13022 ,105 ,9.00
13022 ,106 ,0.00
13022 ,107 ,0.39
13022 ,109 ,0.60
13022 ,600 ,12.40
13022 ,601 ,3.62
13022 ,603 ,0.29
13022 ,607 ,6.60
13022 ,910 ,100.00
13043 ,005 ,31.00
13043 ,008 ,48.00
13043 ,009 ,31.00
13043 ,011 ,15.10
13043 ,012 ,0.00
13043 ,013 ,810.00
13043 ,015 ,0.04
13043 ,020 ,3.50
13043 ,022 ,1.40
13043 ,055 ,33.00
13043 ,056 ,1.00
13043 ,057 ,0.00
13043 ,058 ,0.90
13043 ,061 ,3.00
13043 ,063 ,300.00
13043 ,064 ,81.00
13043 ,065 ,345.00
13043 ,066 ,0.00
13043 ,068 ,0.00
13043 ,069 ,31.00
13043 ,070 ,0.30
13043 ,072 ,550.00
13043 ,074 ,0.50
13043 ,077 ,95.00
13043 ,083 ,4.80
13043 ,086 ,0.00
13043 ,088 ,5.00
13043 ,089 ,0.06
13043 ,092 ,2.00
13043 ,097 ,9.30
13043 ,098 ,3.90
13043 ,099 ,0.08
13043 ,100 ,0.77
13043 ,101 ,5.80
13043 ,103 ,0.00
13043 ,104 ,0.12
13043 ,106 ,0.00
13043 ,107 ,0.36
13043 ,109 ,0.50
13043 ,600 ,0.60
13043 ,601 ,0.06
13043 ,603 ,0.30
13043 ,607 ,0.10
13043 ,913 ,100.00
13045 ,005 ,31.00
13045 ,008 ,55.00
13045 ,009 ,31.00
13045 ,011 ,12.80
13045 ,012 ,0.00
13045 ,013 ,840.00
13045 ,015 ,0.03
13045 ,020 ,3.80
13045 ,022 ,1.40
13045 ,055 ,23.00
13045 ,056 ,0.80
13045 ,057 ,0.00
13045 ,058 ,0.50
13045 ,061 ,3.00
13045 ,063 ,320.00
13045 ,064 ,74.00
13045 ,065 ,315.00
13045 ,066 ,0.00
13045 ,068 ,0.00
13045 ,069 ,32.00
13045 ,070 ,0.30
13045 ,072 ,550.00
13045 ,074 ,0.50
13045 ,077 ,100.00
13045 ,083 ,5.40
13045 ,086 ,0.00
13045 ,088 ,5.00
13045 ,089 ,0.06
13045 ,092 ,2.00
13045 ,097 ,9.70
13045 ,098 ,1.70
13045 ,099 ,0.09
13045 ,100 ,0.85
13045 ,101 ,3.10
13045 ,103 ,0.00
13045 ,104 ,0.14
13045 ,106 ,0.00
13045 ,107 ,0.39
13045 ,109 ,0.50
13045 ,600 ,0.60
13045 ,601 ,0.06
13045 ,603 ,0.30
13045 ,607 ,0.10
13045 ,913 ,100.00
13046 ,005 ,31.00
13046 ,008 ,45.00
13046 ,009 ,31.00
13046 ,011 ,12.50
13046 ,012 ,0.00
13046 ,013 ,480.00
13046 ,015 ,0.10
13046 ,020 ,3.80
13046 ,022 ,1.20
13046 ,055 ,23.00
13046 ,056 ,0.60
13046 ,057 ,0.00
13046 ,058 ,0.40
13046 ,061 ,3.00
13046 ,063 ,270.00
13046 ,064 ,73.00
13046 ,065 ,311.00
13046 ,066 ,0.00
13046 ,068 ,0.00
13046 ,069 ,29.00
13046 ,070 ,0.30
13046 ,072 ,330.00
13046 ,074 ,0.50
13046 ,077 ,90.00
13046 ,083 ,5.40
13046 ,086 ,0.00
13046 ,088 ,5.00
13046 ,089 ,0.06
13046 ,092 ,2.00
13046 ,097 ,9.70
13046 ,098 ,1.80
13046 ,099 ,0.09
13046 ,100 ,0.85
13046 ,101 ,2.80
13046 ,103 ,0.00
13046 ,104 ,0.14
13046 ,106 ,0.00
13046 ,107 ,0.39
13046 ,109 ,0.50
13046 ,600 ,0.60
13046 ,601 ,0.06
13046 ,603 ,0.30
13046 ,607 ,0.10
13046 ,913 ,100.00
13052 ,001 ,20.00
13052 ,005 ,20.00
13052 ,008 ,20.00
13052 ,009 ,40.00
13052 ,011 ,4.00
13052 ,012 ,0.00
13052 ,013 ,15.00
13052 ,015 ,0.08
13052 ,020 ,1.50
13052 ,022 ,1.70
13052 ,055 ,61.00
13052 ,056 ,1.10
13052 ,057 ,0.00
13052 ,058 ,1.10
13052 ,063 ,74.00
13052 ,064 ,31.00
13052 ,065 ,131.00
13052 ,066 ,0.00
13052 ,068 ,0.00
13052 ,069 ,18.00
13052 ,070 ,0.30
13052 ,072 ,5.00
13052 ,074 ,0.50
13052 ,077 ,48.00
13052 ,083 ,2.90
13052 ,086 ,0.00
13052 ,088 ,7.00
13052 ,089 ,0.04
13052 ,092 ,1.00
13052 ,097 ,1.80
13052 ,099 ,0.11
13052 ,100 ,0.47
13052 ,101 ,2.20
13052 ,103 ,0.00
13052 ,104 ,0.10
13052 ,105 ,7.00
13052 ,106 ,0.00
13052 ,107 ,0.52
13052 ,109 ,0.30
13052 ,600 ,0.50
13052 ,601 ,0.10
13052 ,603 ,0.20
13052 ,607 ,0.11
13052 ,913 ,100.00
13065 ,001 ,8.00
13065 ,005 ,358.00
13065 ,008 ,18.00
13065 ,009 ,362.00
13065 ,011 ,5.60
13065 ,012 ,0.00
13065 ,013 ,120.00
13065 ,015 ,0.13
13065 ,020 ,5.40
13065 ,022 ,0.80
13065 ,055 ,32.00
13065 ,056 ,0.20
13065 ,057 ,0.00
13065 ,058 ,0.10
13065 ,061 ,4.00
13065 ,063 ,190.00
13065 ,064 ,48.00
13065 ,065 ,204.00
13065 ,066 ,0.00
13065 ,068 ,0.00
13065 ,069 ,19.00
13065 ,070 ,0.20
13065 ,072 ,110.00
13065 ,074 ,3.00
13065 ,077 ,100.00
13065 ,083 ,5.10
13065 ,086 ,0.00
13065 ,088 ,60.00
13065 ,089 ,0.06
13065 ,092 ,1.00
13065 ,097 ,4.30
13065 ,098 ,0.60
13065 ,099 ,0.03
13065 ,100 ,0.82
13065 ,101 ,0.90
13065 ,103 ,0.00
13065 ,104 ,0.08
13065 ,105 ,20.00
13065 ,106 ,0.00
13065 ,107 ,0.40
13065 ,109 ,0.70
13065 ,600 ,0.80
13065 ,601 ,0.08
13065 ,603 ,0.40
13065 ,607 ,0.16
13065 ,913 ,100.00
13082 ,001 ,39.00
13082 ,005 ,310.00
13082 ,008 ,34.00
13082 ,009 ,330.00
13082 ,011 ,2.90
13082 ,012 ,0.00
13082 ,013 ,93.00
13082 ,015 ,0.02
13082 ,020 ,2.40
13082 ,022 ,1.10
13082 ,055 ,57.00
13082 ,056 ,1.00
13082 ,057 ,0.00
13082 ,058 ,0.70
13082 ,063 ,180.00
13082 ,064 ,22.00
13082 ,065 ,92.00
13082 ,066 ,0.00
13082 ,068 ,0.00
13082 ,069 ,16.00
13082 ,072 ,66.00
13082 ,074 ,0.60
13082 ,077 ,42.00
13082 ,083 ,1.80
13082 ,086 ,0.00
13082 ,088 ,55.00
13082 ,089 ,0.04
13082 ,092 ,0.00
13082 ,097 ,0.80
13082 ,098 ,0.40
13082 ,099 ,0.06
13082 ,100 ,0.28
13082 ,101 ,2.10
13082 ,103 ,0.00
13082 ,104 ,0.06
13082 ,105 ,11.00
13082 ,106 ,0.00
13082 ,107 ,0.20
13082 ,109 ,0.20
13082 ,600 ,0.50
13082 ,603 ,0.30
13082 ,607 ,0.10
13082 ,913 ,100.00
13092 ,001 ,0.00
13092 ,005 ,20.00
13092 ,008 ,16.00
13092 ,009 ,20.00
13092 ,011 ,17.50
13092 ,012 ,0.00
13092 ,013 ,20.00
13092 ,015 ,0.19
13092 ,020 ,1.90
13092 ,022 ,2.40
13092 ,055 ,5.00
13092 ,056 ,0.10
13092 ,057 ,0.00
13092 ,063 ,220.00
13092 ,064 ,100.00
13092 ,065 ,424.00
13092 ,066 ,0.00
13092 ,068 ,0.00
13092 ,069 ,26.00
13092 ,072 ,12.00
13092 ,074 ,0.40
13092 ,077 ,100.00
13092 ,083 ,7.60
13092 ,086 ,0.00
13092 ,088 ,3.00
13092 ,089 ,0.04
13092 ,092 ,2.00
13092 ,097 ,16.20
13092 ,098 ,0.70
13092 ,099 ,0.11
13092 ,100 ,1.22
13092 ,101 ,0.80
13092 ,103 ,0.00
13092 ,104 ,0.11
13092 ,106 ,0.00
13092 ,107 ,0.19
13092 ,109 ,1.00
13092 ,600 ,0.40
13092 ,601 ,0.10
13092 ,603 ,0.20
13092 ,913 ,100.00
13113 ,001 ,4.00
13113 ,005 ,496.00
13113 ,008 ,22.00
13113 ,009 ,498.00
13113 ,011 ,2.30
13113 ,012 ,0.00
13113 ,013 ,160.00
13113 ,015 ,0.01
13113 ,020 ,1.90
13113 ,022 ,1.00
13113 ,055 ,42.00
13113 ,056 ,0.90
13113 ,057 ,0.00
13113 ,058 ,0.60
13113 ,063 ,130.00
13113 ,064 ,18.00
13113 ,065 ,76.00
13113 ,066 ,0.00
13113 ,068 ,0.00
13113 ,069 ,14.00
13113 ,070 ,0.20
13113 ,072 ,110.00
13113 ,077 ,21.00
13113 ,083 ,1.20
13113 ,086 ,0.00
13113 ,088 ,83.00
13113 ,089 ,0.02
13113 ,092 ,1.00
13113 ,097 ,0.30
13113 ,098 ,0.50
13113 ,099 ,0.05
13113 ,100 ,0.19
13113 ,101 ,2.00
13113 ,103 ,0.00
13113 ,104 ,0.04
13113 ,105 ,10.00
13113 ,106 ,0.00
13113 ,107 ,0.23
13113 ,109 ,0.20
13113 ,600 ,0.50
13113 ,603 ,0.30
13113 ,607 ,0.10
13113 ,913 ,100.00
13119 ,001 ,0.00
13119 ,008 ,510.00
13119 ,009 ,2.00
13119 ,011 ,0.70
13119 ,012 ,0.00
13119 ,013 ,16.00
13119 ,015 ,0.20
13119 ,022 ,1.20
13119 ,055 ,15.00
13119 ,057 ,0.00
13119 ,063 ,63.00
13119 ,064 ,73.00
13119 ,065 ,304.00
13119 ,066 ,0.00
13119 ,068 ,0.00
13119 ,069 ,23.00
13119 ,070 ,0.40
13119 ,072 ,4.00
13119 ,074 ,0.10
13119 ,077 ,95.00
13119 ,083 ,8.10
13119 ,086 ,0.00
13119 ,089 ,0.02
13119 ,092 ,3.00
13119 ,097 ,0.30
13119 ,098 ,0.20
13119 ,099 ,0.06
13119 ,100 ,1.29
13119 ,101 ,0.30
13119 ,103 ,0.00
13119 ,104 ,0.07
13119 ,105 ,0.00
13119 ,106 ,0.00
13119 ,107 ,0.95
13119 ,109 ,0.70
13119 ,600 ,4.20
13119 ,601 ,0.81
13119 ,603 ,2.01
13119 ,607 ,0.52
13119 ,913 ,100.00
13133 ,001 ,27.00
13133 ,005 ,390.00
13133 ,008 ,35.00
13133 ,009 ,404.00
13133 ,011 ,9.70
13133 ,012 ,0.00
13133 ,013 ,120.00
13133 ,015 ,0.03
13133 ,020 ,5.10
13133 ,022 ,1.60
13133 ,055 ,47.00
13133 ,056 ,0.10
13133 ,057 ,0.00
13133 ,058 ,0.10
13133 ,061 ,2.00
13133 ,063 ,150.00
13133 ,064 ,69.00
13133 ,065 ,291.00
13133 ,066 ,0.00
13133 ,068 ,0.00
13133 ,069 ,21.00
13133 ,070 ,0.30
13133 ,072 ,94.00
13133 ,074 ,1.60
13133 ,077 ,99.00
13133 ,083 ,6.00
13133 ,086 ,0.00
13133 ,088 ,67.00
13133 ,089 ,0.09
13133 ,092 ,1.00
13133 ,097 ,4.70
13133 ,098 ,2.50
13133 ,099 ,0.26
13133 ,100 ,0.95
13133 ,101 ,2.70
13133 ,103 ,0.00
13133 ,104 ,0.09
13133 ,105 ,12.00
13133 ,106 ,0.00
13133 ,107 ,0.18
13133 ,109 ,0.70
13133 ,600 ,0.90
13133 ,601 ,0.28
13133 ,603 ,0.10
